LOG DE MONITORAMENTO DE TRANSPORTE SMALL FARMER TRACKING
======================================================================================================================================================
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:17:17
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.90 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:11
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.31 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:14
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.96 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:14
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:14
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:17
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.40 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:17
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.30 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:36:17
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:20
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.03 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:20
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.76 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:36:20
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:23
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.56 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:23
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.31 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:23
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:26
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:26
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.99 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:26
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.24 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:29
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.03 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:36:29
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.90 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:29
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.02 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:32
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:32
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.70 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:32
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.16 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:36:35
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.54 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:35
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.76 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:35
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.99 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:38
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.01 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:36:38
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.92 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:38
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.54 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:41
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:41
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.49 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:41
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.37 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:57
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.97 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:57
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.52 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:36:57
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.31 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:00
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.37 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:00
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.84 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:00
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.42 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:03
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:03
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.84 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:03
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.03 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:06
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:06
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 12.73 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:06
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.43 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:09
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:09
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.29 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:09
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.38 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:12
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.09 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:12
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:12
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.63 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:15
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.11 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:15
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.72 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:15
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.42 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:18
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.43 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:18
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.27 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:18
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.16 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:21
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.06 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:21
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.75 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:21
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.20 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:24
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.09 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:24
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.39 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:24
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.14 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:27
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:27
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:27
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:30
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.03 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:30
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.53 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:30
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.88 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:33
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.15 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:33
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:33
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.84 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:37
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.13 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:37
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.37 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:37
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.11 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:40
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.70 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:40
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:40
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.01 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:43
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.03 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:43
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.89 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:43
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.94 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:46
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.52 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:46
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.39 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:46
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.06 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:49
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:49
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.25 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:49
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.85 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:52
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.23 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:52
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.98 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:37:52
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.17 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:55
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.58 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:55
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.72 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:55
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:58
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:58
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.40 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:37:58
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.51 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:01
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:01
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.86 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:01
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.73 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:04
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:04
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.63 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:04
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.32 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:07
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.24 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:07
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 12.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:07
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.04 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:10
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:10
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.22 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:10
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.48 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:13
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:13
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:13
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.06 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:16
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:16
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:16
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.90 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:19
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.59 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:19
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 12.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:19
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.07 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:22
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:22
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:22
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.13 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:25
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.02 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:25
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:25
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.86 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:28
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.24 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:28
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.48 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:28
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.97 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:31
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.58 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:31
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.27 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:31
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.79 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:34
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.99 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:34
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.33 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:34
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.04 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:37
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.92 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:37
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.57 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:37
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:40
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:40
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.10 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:40
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.04 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:43
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.86 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:43
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.64 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:43
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.75 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:47
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:47
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.16 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:47
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.60 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:50
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.16 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:50
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.91 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:50
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.12 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:53
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.14 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:53
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.10 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:53
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.98 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:56
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.08 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:56
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:56
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.10 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:38:59
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.67 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:59
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.29 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:38:59
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:02
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.20 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:02
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.39 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:02
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.01 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:05
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.16 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:05
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.48 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:05
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.60 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:08
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.42 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:08
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.61 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:08
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.51 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:11
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.92 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:11
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.43 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:11
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:14
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.17 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:14
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 12.93 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:14
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.05 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:39:17
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:39:17
